,TIME,BIOGAS,BIOMASS,GEOTHERMAL,SMALL HYDRO,SOLAR,WIND TOTAL
1068,2013-04-01,4894.0,6486.0,22121.0,8769.0,2483.0,49308.0
1069,2013-04-02,4751.0,6683.0,22093.0,9001.0,2406.0,52278.0
1070,2013-04-03,4692.0,6847.0,22043.0,9100.0,2430.0,17691.0
1071,2013-04-04,4772.0,6798.0,21935.0,8976.0,665.0,52455.0
1072,2013-04-05,4646.0,6693.0,22176.0,9132.0,2008.0,74598.0
1073,2013-04-06,4625.0,7208.0,22174.0,8769.0,2205.0,69259.0
1074,2013-04-07,4389.0,6672.0,21834.0,8711.0,979.0,70558.0
1075,2013-04-08,3614.0,5859.0,21558.0,8469.0,139.0,77347.0
1076,2013-04-09,3368.0,5760.0,21712.0,8173.0,2649.0,64165.0
1077,2013-04-10,3737.0,6082.0,21605.0,8012.0,2991.0,34260.0
1078,2013-04-11,3738.0,5577.0,21673.0,7925.0,1569.0,68130.0
1079,2013-04-12,3851.0,5994.0,21574.0,7962.0,2821.0,37658.0
1080,2013-04-13,3877.0,5590.0,20127.0,7802.0,1525.0,70462.0
1081,2013-04-14,3670.0,6093.0,21572.0,7873.0,1688.0,75571.0
1082,2013-04-15,3653.0,6499.0,21793.0,7975.0,373.0,67621.0
1083,2013-04-16,4256.0,6932.0,21822.0,7841.0,2529.0,69738.0
1084,2013-04-17,4268.0,7001.0,21752.0,8130.0,3073.0,40440.0
1085,2013-04-18,4075.0,7005.0,21742.0,7859.0,3091.0,10724.0
1086,2013-04-19,4646.0,6487.0,21652.0,8057.0,2935.0,22859.0
1087,2013-04-20,4602.0,5808.0,22389.0,7664.0,2389.0,37286.0
1088,2013-04-21,4536.0,6120.0,22058.0,7473.0,2995.0,33054.0
1089,2013-04-22,4870.0,5721.0,20710.0,7334.0,2722.0,61203.0
1090,2013-04-23,4925.0,6369.0,20122.0,6921.0,2890.0,36757.0
1091,2013-04-24,4728.0,5808.0,20108.0,7503.0,1861.0,31003.0
1092,2013-04-25,4814.0,6212.0,20154.0,7748.0,2717.0,71468.0
1093,2013-04-26,4830.0,6296.0,20879.0,7656.0,2932.0,49292.0
1094,2013-04-27,4486.0,6558.0,21733.0,7681.0,2912.0,46547.0
1095,2013-04-28,4475.0,7175.0,21699.0,7631.0,2702.0,52390.0
1096,2013-04-29,4374.0,7622.0,20106.0,7769.0,2934.0,54533.0
1097,2013-04-30,4186.0,7188.0,20030.0,7593.0,2683.0,77542.0
1098,2013-05-01,3954.0,7283.0,20058.0,8012.0,2947.0,41804.0
1099,2013-05-02,4062.0,7225.0,20675.0,8310.0,3248.0,22231.0
1100,2013-05-03,3914.0,7514.0,21994.0,8373.0,3417.0,15956.0
1101,2013-05-04,4097.0,7232.0,22029.0,8477.0,2578.0,46081.0
1102,2013-05-05,4177.0,7175.0,22028.0,8318.0,27.0,44886.0
1103,2013-05-06,4155.0,6875.0,21468.0,8480.0,520.0,27138.0
1104,2013-05-07,4466.0,6886.0,21140.0,8703.0,2111.0,49073.0
1105,2013-05-08,4504.0,7450.0,20841.0,8566.0,2334.0,64289.0
1106,2013-05-09,4467.0,7021.0,21023.0,8566.0,1168.0,66005.0
1107,2013-05-10,4365.0,6800.0,20658.0,8645.0,2830.0,53545.0
1108,2013-05-11,4429.0,8252.0,21110.0,8631.0,2545.0,21780.0
1109,2013-05-12,4411.0,8148.0,21177.0,8591.0,2870.0,37643.0
1110,2013-05-13,4359.0,8310.0,21050.0,8611.0,2837.0,38613.0
1111,2013-05-14,4310.0,8251.0,20642.0,8359.0,1858.0,50888.0
1112,2013-05-15,4494.0,8040.0,20739.0,8485.0,2640.0,87697.0
1113,2013-05-16,4448.0,7713.0,20660.0,8539.0,1509.0,84113.0
1114,2013-05-17,4587.0,6943.0,20531.0,9259.0,2260.0,80137.0
1115,2013-05-18,4320.0,6604.0,19493.0,9043.0,3139.0,73035.0
1116,2013-05-19,4519.0,6683.0,20218.0,8800.0,3309.0,58311.0
1117,2013-05-20,3644.0,5948.0,20660.0,8940.0,3433.0,25821.0
1118,2013-05-21,3878.0,6672.0,20781.0,8891.0,1107.0,55724.0
1119,2013-05-22,4087.0,7011.0,21454.0,9009.0,2161.0,75484.0
1120,2013-05-23,4378.0,7081.0,21063.0,9081.0,2694.0,75117.0
1121,2013-05-24,3810.0,7614.0,21192.0,9039.0,3309.0,48127.0
1122,2013-05-25,4069.0,7926.0,21479.0,8966.0,2746.0,72590.0
1123,2013-05-26,4450.0,8260.0,21370.0,8860.0,2498.0,87768.0
1124,2013-05-27,4692.0,8220.0,21052.0,9002.0,2499.0,74018.0
1125,2013-05-28,4980.0,8373.0,21583.0,9030.0,895.0,62320.0
1126,2013-05-29,4878.0,7839.0,20914.0,8948.0,2034.0,71633.0
1127,2013-05-30,4417.0,8128.0,21749.0,9099.0,3295.0,60866.0
1128,2013-05-31,4956.0,8004.0,20699.0,9196.0,3380.0,37581.0
1129,2013-06-01,5120.0,7331.0,21617.0,8723.0,2848.0,22802.0
1130,2013-06-02,5170.0,7951.0,21595.0,8606.0,2436.0,33430.0
1131,2013-06-03,4886.0,8005.0,21229.0,8527.0,3219.0,47551.0
1132,2013-06-04,4806.0,8512.0,21141.0,8677.0,3377.0,57091.0
1133,2013-06-05,4924.0,8053.0,20868.0,8304.0,3306.0,56619.0
1134,2013-06-06,4987.0,8461.0,20879.0,8413.0,3220.0,56149.0
1135,2013-06-07,5033.0,8633.0,20914.0,9331.0,2931.0,41865.0
1136,2013-06-08,5044.0,7987.0,20810.0,9007.0,2782.0,32904.0
1137,2013-06-09,5054.0,7964.0,21531.0,9303.0,1514.0,40173.0
1138,2013-06-10,5101.0,8035.0,19703.0,8933.0,3395.0,49645.0
1139,2013-06-11,4880.0,8007.0,19748.0,9140.0,3073.0,30191.0
1140,2013-06-12,4955.0,8335.0,20407.0,9078.0,2669.0,44976.0
1141,2013-06-13,5095.0,8374.0,20228.0,8998.0,3436.0,68922.0
1142,2013-06-14,5006.0,7130.0,20226.0,8853.0,3735.0,38360.0
1143,2013-06-15,4871.0,7040.0,19975.0,7820.0,3618.0,48991.0
1144,2013-06-16,4961.0,7555.0,19628.0,7967.0,3598.0,84596.0
1145,2013-06-17,4989.0,8429.0,19592.0,8281.0,3556.0,89833.0
1146,2013-06-18,4889.0,8681.0,19202.0,8479.0,3713.0,86737.0
1147,2013-06-19,4785.0,8654.0,19849.0,8479.0,3594.0,72057.0
1148,2013-06-20,4617.0,8699.0,20207.0,8701.0,3740.0,68764.0
1149,2013-06-21,4590.0,8640.0,20176.0,8662.0,2920.0,63939.0
1150,2013-06-22,4696.0,8020.0,20461.0,8455.0,3624.0,61035.0
1151,2013-06-23,4914.0,7882.0,20951.0,8430.0,2076.0,85953.0
1152,2013-06-24,4775.0,7758.0,20881.0,8466.0,2724.0,55986.0
1153,2013-06-25,4585.0,7059.0,20727.0,8849.0,3558.0,58464.0
1154,2013-06-26,4421.0,7319.0,20712.0,8867.0,3596.0,50512.0
1155,2013-06-27,4759.0,8235.0,20630.0,9897.0,3572.0,38023.0
1156,2013-06-28,4900.0,8093.0,20653.0,10011.0,3233.0,46114.0
1157,2013-06-29,4650.0,7822.0,21249.0,9608.0,2109.0,48685.0
1158,2013-06-30,4694.0,8084.0,20986.0,9644.0,2380.0,40973.0
1159,2013-07-01,4887.0,9051.0,21466.0,9723.0,1811.0,34651.0
1160,2013-07-02,4984.0,9702.0,20989.0,9925.0,2168.0,45656.0
1161,2013-07-03,4813.0,9625.0,20972.0,9323.0,2216.0,62443.0
1162,2013-07-04,4603.0,9314.0,21028.0,8925.0,2341.0,50466.0
1163,2013-07-05,4969.0,9478.0,21252.0,8706.0,2635.0,54059.0
1164,2013-07-06,4675.0,8882.0,21247.0,7701.0,1566.0,35794.0
1165,2013-07-07,4767.0,9614.0,21289.0,7849.0,2751.0,44397.0
1166,2013-07-08,4834.0,9441.0,21295.0,7345.0,3562.0,35015.0
1167,2013-07-09,4721.0,9129.0,21688.0,7452.0,3221.0,29484.0
1168,2013-07-10,4577.0,9522.0,21690.0,8423.0,2080.0,42031.0
1169,2013-07-11,4670.0,9675.0,21291.0,7479.0,2073.0,40735.0
1170,2013-07-12,4707.0,9753.0,21221.0,7801.0,2615.0,38923.0
1171,2013-07-13,4715.0,9535.0,21265.0,7881.0,3223.0,40358.0
1172,2013-07-14,4677.0,9776.0,21298.0,7904.0,1989.0,63575.0
1173,2013-07-15,4805.0,9771.0,21316.0,8003.0,3272.0,58845.0
1174,2013-07-16,4743.0,9788.0,21303.0,7793.0,3497.0,54258.0
1175,2013-07-17,4712.0,9707.0,21235.0,7899.0,3707.0,44057.0
1176,2013-07-18,4811.0,9135.0,21243.0,7892.0,3343.0,49333.0
1177,2013-07-19,4828.0,9424.0,21167.0,8526.0,3110.0,41675.0
1178,2013-07-20,3953.0,9311.0,21138.0,8009.0,1005.0,36340.0
1179,2013-07-21,3828.0,9299.0,21427.0,7822.0,16.0,25933.0
1180,2013-07-22,4020.0,9081.0,21254.0,7993.0,2379.0,22709.0
1181,2013-07-23,4610.0,9398.0,20785.0,7652.0,3214.0,38278.0
1182,2013-07-24,4467.0,9208.0,20483.0,7929.0,3374.0,63737.0
1183,2013-07-25,4422.0,9196.0,20828.0,7723.0,3515.0,62793.0
1184,2013-07-26,4428.0,8461.0,20812.0,8041.0,2057.0,45598.0
1185,2013-07-27,4720.0,9518.0,21009.0,7627.0,1567.0,43929.0
1186,2013-07-28,4763.0,9615.0,21613.0,7453.0,2314.0,54030.0
1187,2013-07-29,4654.0,9210.0,21324.0,7436.0,3392.0,42522.0
1188,2013-07-30,4715.0,8734.0,21506.0,7430.0,3535.0,35047.0
1189,2013-07-31,4479.0,8950.0,21619.0,7326.0,3295.0,43262.0
1190,2013-08-01,4494.0,8727.0,21603.0,7588.0,3396.0,82090.0
1191,2013-08-02,4396.0,8913.0,21557.0,7626.0,3511.0,52245.0
1192,2013-08-03,4579.0,7842.0,21753.0,7350.0,2656.0,39909.0
1193,2013-08-04,4803.0,7929.0,21577.0,7441.0,2982.0,44962.0
1194,2013-08-05,4606.0,9282.0,21589.0,7524.0,3407.0,46158.0
1195,2013-08-06,4650.0,9681.0,21426.0,7506.0,3239.0,60009.0
1196,2013-08-07,4759.0,9376.0,21152.0,7538.0,3656.0,68491.0
1197,2013-08-08,4802.0,9493.0,21689.0,7096.0,3618.0,52923.0
1198,2013-08-09,4840.0,8880.0,21672.0,7561.0,3611.0,48588.0
1199,2013-08-10,4776.0,8826.0,21616.0,7381.0,3266.0,66365.0
1200,2013-08-11,4877.0,8482.0,21614.0,7371.0,3249.0,52583.0
1201,2013-08-12,4829.0,8310.0,21308.0,7306.0,3396.0,51301.0
1202,2013-08-13,4742.0,8897.0,21306.0,7469.0,3550.0,36851.0
1203,2013-08-14,4852.0,9154.0,20721.0,7465.0,3527.0,45392.0
1204,2013-08-15,4598.0,9210.0,20121.0,7363.0,3336.0,37514.0
1205,2013-08-16,4614.0,9565.0,20112.0,7477.0,3352.0,40318.0
1206,2013-08-17,4807.0,9082.0,20211.0,7319.0,2851.0,43002.0
1207,2013-08-18,4840.0,9045.0,20079.0,7488.0,1892.0,17908.0
1208,2013-08-19,4908.0,8753.0,19994.0,7614.0,2387.0,18798.0
1209,2013-08-20,4837.0,8658.0,19978.0,7361.0,3093.0,32299.0
1210,2013-08-21,4790.0,8857.0,19987.0,7609.0,3113.0,34365.0
1211,2013-08-22,4787.0,8546.0,19985.0,7408.0,3073.0,38141.0
1212,2013-08-23,4800.0,8694.0,19944.0,7722.0,3164.0,32348.0
1213,2013-08-24,4485.0,8500.0,19953.0,6941.0,3020.0,34941.0
1214,2013-08-25,4438.0,8782.0,20105.0,6906.0,2714.0,21473.0
1215,2013-08-26,4756.0,9201.0,19950.0,7316.0,1859.0,16475.0
1216,2013-08-27,4843.0,9545.0,19742.0,7067.0,2270.0,15084.0
1217,2013-08-28,4625.0,8889.0,19405.0,7181.0,3022.0,26476.0
1218,2013-08-29,4760.0,9347.0,19679.0,7108.0,3085.0,30201.0
1219,2013-08-30,4727.0,8981.0,19759.0,7040.0,2861.0,20545.0
1220,2013-08-31,4813.0,9225.0,19815.0,6946.0,530.0,37423.0
1221,2013-09-01,4804.0,9201.0,19799.0,7030.0,1952.0,39045.0
1222,2013-09-02,4827.0,8044.0,19678.0,7276.0,1667.0,28790.0
1223,2013-09-03,4835.0,7864.0,19751.0,7170.0,2392.0,27424.0
1224,2013-09-04,4835.0,7939.0,19788.0,7184.0,2816.0,22763.0
1225,2013-09-05,4951.0,8210.0,19814.0,6833.0,2583.0,31133.0
1226,2013-09-06,5009.0,8065.0,19956.0,6993.0,2986.0,17984.0
1227,2013-09-07,4987.0,8472.0,19766.0,6822.0,2351.0,14328.0
1228,2013-09-08,4989.0,8718.0,19728.0,6739.0,1706.0,16469.0
1229,2013-09-09,4980.0,8101.0,19713.0,6811.0,2708.0,31598.0
1230,2013-09-10,4864.0,8442.0,19742.0,6457.0,2716.0,44112.0
1231,2013-09-11,4523.0,8945.0,19735.0,6510.0,2715.0,53031.0
1232,2013-09-12,4825.0,9288.0,20045.0,6338.0,3223.0,43752.0
1233,2013-09-13,4694.0,9247.0,19985.0,6497.0,3135.0,46993.0
1234,2013-09-14,4824.0,8789.0,20183.0,6605.0,2160.0,41778.0
1235,2013-09-15,4974.0,8221.0,20210.0,5945.0,2255.0,37462.0
1236,2013-09-16,4980.0,9556.0,20005.0,5655.0,3160.0,24877.0
1237,2013-09-17,4995.0,9784.0,20006.0,5654.0,2859.0,57410.0
1238,2013-09-18,4952.0,9531.0,19976.0,5570.0,3174.0,52086.0
1239,2013-09-19,4939.0,9751.0,20017.0,5391.0,2606.0,10058.0
1240,2013-09-20,4902.0,9576.0,20118.0,5757.0,3084.0,41720.0
1241,2013-09-21,4961.0,8678.0,19955.0,5876.0,1857.0,58217.0
1242,2013-09-22,4805.0,8979.0,19959.0,5978.0,2299.0,62655.0
1243,2013-09-23,4461.0,8822.0,19868.0,5770.0,3014.0,12608.0
1244,2013-09-24,4570.0,9117.0,19923.0,5275.0,3104.0,44406.0
1245,2013-09-25,4333.0,8388.0,19962.0,5497.0,2761.0,73856.0
1246,2013-09-26,4382.0,8166.0,19940.0,5864.0,2939.0,75402.0
1247,2013-09-27,4641.0,8550.0,19827.0,5952.0,2611.0,20613.0
1248,2013-09-28,4919.0,8986.0,19785.0,6234.0,2364.0,6512.0
1249,2013-09-29,4905.0,8761.0,19435.0,6259.0,2419.0,37330.0
1250,2013-09-30,4697.0,8338.0,19379.0,6932.0,2870.0,57767.0
1251,2013-10-01,4694.0,8845.0,19614.0,6797.0,2273.0,48773.0
1252,2013-10-02,4844.0,9083.0,19614.0,6956.0,2192.0,54916.0
1253,2013-10-03,4831.0,8859.0,19684.0,6604.0,1869.0,74242.0
1254,2013-10-04,4755.0,8874.0,19691.0,6512.0,1938.0,39403.0
1255,2013-10-05,4533.0,8613.0,19696.0,6618.0,2075.0,18924.0
1256,2013-10-06,4495.0,9493.0,19699.0,6764.0,2113.0,4314.0
1257,2013-10-07,4110.0,9071.0,19431.0,6706.0,649.0,9794.0
1258,2013-10-08,4080.0,8087.0,19379.0,6728.0,1768.0,38307.0
1259,2013-10-09,4092.0,7802.0,19367.0,6892.0,85.0,41389.0
1260,2013-10-10,4151.0,7655.0,19358.0,6441.0,1546.0,38178.0
1261,2013-10-11,4218.0,7338.0,19530.0,6224.0,1723.0,13662.0
1262,2013-10-12,4369.0,7132.0,19286.0,6726.0,1763.0,22163.0
1263,2013-10-13,4554.0,7319.0,19199.0,6371.0,1648.0,42883.0
1264,2013-10-14,4459.0,7210.0,19120.0,6815.0,1741.0,7992.0
1265,2013-10-15,4444.0,7620.0,19111.0,6476.0,1650.0,12443.0
1266,2013-10-16,4648.0,7575.0,19155.0,6057.0,1756.0,2513.0
1267,2013-10-17,4884.0,7911.0,19201.0,5827.0,1669.0,16284.0
1268,2013-10-18,4929.0,7965.0,19121.0,5602.0,1692.0,4495.0
1269,2013-10-19,4953.0,7798.0,18187.0,5922.0,1717.0,4607.0
1270,2013-10-20,4850.0,8138.0,18476.0,5501.0,1659.0,16009.0
1271,2013-10-21,4526.0,8472.0,19300.0,5556.0,1585.0,6389.0
1272,2013-10-22,4396.0,8118.0,19481.0,5437.0,1487.0,4184.0
1273,2013-10-23,4439.0,8058.0,19489.0,5518.0,1508.0,11881.0
1274,2013-10-24,4534.0,8346.0,19598.0,5547.0,1554.0,43709.0
1275,2013-10-25,4522.0,8047.0,19651.0,5203.0,1454.0,18159.0
1276,2013-10-26,4678.0,8043.0,19709.0,4826.0,1379.0,2461.0
1277,2013-10-27,4702.0,8748.0,19687.0,4777.0,1362.0,40346.0
1278,2013-10-28,4859.0,8189.0,19034.0,4641.0,519.0,44182.0
1279,2013-10-29,4742.0,8106.0,19750.0,4834.0,1085.0,34332.0
1280,2013-10-30,4446.0,8276.0,19800.0,4482.0,1316.0,10679.0
1281,2013-10-31,4467.0,8178.0,19793.0,4246.0,1362.0,2321.0
1282,2013-11-01,4469.0,7367.0,19827.0,4230.0,1344.0,3114.0
1283,2013-11-02,4552.0,6866.0,19956.0,4336.0,1306.0,17667.0
1284,2013-11-03,4280.0,6721.0,19914.0,3922.0,1055.0,69195.0
1285,2013-11-04,4585.0,6965.0,19902.0,4167.0,796.0,55609.0
1286,2013-11-05,4506.0,6917.0,19845.0,4413.0,1226.0,9557.0
1287,2013-11-06,4345.0,6833.0,19838.0,4437.0,1106.0,2693.0
1288,2013-11-07,4355.0,7105.0,19843.0,4346.0,289.0,5253.0
1289,2013-11-08,4241.0,7219.0,19806.0,4523.0,1169.0,5120.0
1290,2013-11-09,4022.0,6372.0,19644.0,4545.0,987.0,1051.0
1291,2013-11-10,4283.0,6550.0,19783.0,4398.0,871.0,2549.0
1292,2013-11-11,4697.0,6815.0,19768.0,4377.0,1104.0,4516.0
1293,2013-11-12,4562.0,7126.0,19743.0,4184.0,21.0,2731.0
1294,2013-11-13,4788.0,7391.0,19593.0,3955.0,990.0,7170.0
1295,2013-11-14,4893.0,7437.0,20122.0,4010.0,1053.0,17909.0
1296,2013-11-15,4911.0,7811.0,20188.0,4027.0,775.0,56590.0
1297,2013-11-16,4616.0,7629.0,20190.0,4135.0,332.0,56783.0
1298,2013-11-17,4365.0,7869.0,19684.0,4124.0,744.0,11841.0
1299,2013-11-18,3534.0,8107.0,20086.0,4056.0,301.0,15556.0
1300,2013-11-19,3533.0,7911.0,19672.0,4261.0,92.0,52578.0
1301,2013-11-20,4338.0,7754.0,19843.0,3984.0,589.0,43224.0
1302,2013-11-21,4696.0,8441.0,20028.0,3859.0,20.0,35390.0
1303,2013-11-22,4462.0,8827.0,19454.0,3678.0,18.0,40353.0
1304,2013-11-23,4472.0,9187.0,18182.0,3429.0,18.0,5515.0
1305,2013-11-24,4553.0,9160.0,19728.0,3743.0,562.0,1175.0
1306,2013-11-25,4531.0,9129.0,19748.0,3907.0,867.0,1493.0
1307,2013-11-26,4646.0,9238.0,19966.0,3674.0,346.0,5025.0
1308,2013-11-27,4423.0,9165.0,19783.0,3608.0,173.0,14460.0
1309,2013-11-28,4810.0,9253.0,20286.0,3246.0,26.0,14344.0
1310,2013-11-29,4165.0,9632.0,19762.0,3158.0,30.0,4134.0
1311,2013-11-30,4817.0,9011.0,19751.0,3149.0,315.0,1667.0
1312,2013-12-01,4813.0,9579.0,19869.0,3076.0,750.0,1922.0
1313,2013-12-02,4776.0,9480.0,19428.0,3141.0,561.0,21747.0
1314,2013-12-03,4728.0,8968.0,18524.0,3426.0,286.0,64554.0
1315,2013-12-04,4523.0,9034.0,19250.0,3330.0,579.0,29367.0
1316,2013-12-05,4016.0,9426.0,19219.0,3112.0,476.0,8489.0
1317,2013-12-06,4387.0,9533.0,19540.0,3200.0,438.0,12913.0
1318,2013-12-07,4646.0,8928.0,20301.0,3123.0,26.0,44392.0
1319,2013-12-08,4609.0,7559.0,20359.0,2869.0,231.0,21283.0
1320,2013-12-09,4597.0,7961.0,20405.0,2985.0,512.0,16393.0
1321,2013-12-10,4654.0,8392.0,20262.0,2844.0,539.0,4260.0
1322,2013-12-11,4569.0,8597.0,20252.0,2535.0,558.0,3011.0
1323,2013-12-12,4348.0,8558.0,19825.0,2679.0,511.0,5128.0
1324,2013-12-13,4612.0,8388.0,20266.0,2507.0,550.0,17431.0
1325,2013-12-14,4662.0,8498.0,20243.0,2395.0,524.0,8458.0
1326,2013-12-15,4765.0,8889.0,20230.0,2319.0,428.0,3416.0
1327,2013-12-16,4640.0,9069.0,20189.0,2704.0,105.0,2128.0
1328,2013-12-17,4856.0,8743.0,20172.0,2783.0,14.0,894.0
1329,2013-12-18,4587.0,8818.0,20173.0,2687.0,27.0,12633.0
1330,2013-12-19,4837.0,8480.0,20177.0,2790.0,11.0,53417.0
1331,2013-12-20,4623.0,8089.0,20139.0,2863.0,412.0,25872.0
1332,2013-12-21,4753.0,7364.0,20227.0,3041.0,467.0,27330.0
1333,2013-12-22,4868.0,7268.0,20202.0,2740.0,468.0,1424.0
1334,2013-12-23,4060.0,8298.0,20193.0,2822.0,485.0,1147.0
1335,2013-12-24,4031.0,8478.0,20540.0,2884.0,486.0,2540.0
1336,2013-12-25,4491.0,8305.0,20249.0,2780.0,508.0,5098.0
1337,2013-12-26,4742.0,7770.0,20230.0,2791.0,537.0,2938.0
1338,2013-12-27,4716.0,7748.0,20407.0,2822.0,408.0,1115.0
1339,2013-12-28,4705.0,8293.0,20398.0,2704.0,483.0,13798.0
1340,2013-12-29,4821.0,8506.0,20413.0,2764.0,498.0,9736.0
1341,2013-12-30,4820.0,8387.0,20387.0,2938.0,481.0,2561.0
1342,2013-12-31,4792.0,8499.0,20370.0,2886.0,515.0,2698.0
1343,2014-01-01,4183.0,9027.0,20331.0,2836.0,516.0,1012.0
1344,2014-01-02,4139.0,8935.0,20307.0,2745.0,3080.0,698.0
1345,2014-01-03,4712.0,8640.0,20339.0,2388.0,39.0,4411.0
1346,2014-01-04,4953.0,8185.0,20387.0,2208.0,43.0,20086.0
1347,2014-01-05,4970.0,8495.0,20395.0,2348.0,38.0,4885.0
1348,2014-01-06,4761.0,8880.0,20322.0,2760.0,43.0,1389.0
1349,2014-01-07,5018.0,8551.0,20291.0,2812.0,41.0,18326.0
1350,2014-01-08,4791.0,7938.0,20239.0,2841.0,42.0,37052.0
1351,2014-01-09,4642.0,8272.0,20009.0,2721.0,43.0,53929.0
1352,2014-01-10,4962.0,8916.0,19917.0,2833.0,40.0,29893.0
1353,2014-01-11,4864.0,8912.0,17800.0,2872.0,38.0,27430.0
1354,2014-01-12,4856.0,8996.0,20104.0,2885.0,37.0,41398.0
1355,2014-01-13,4465.0,8911.0,20263.0,2860.0,54.0,9316.0
1356,2014-01-14,4682.0,8453.0,20166.0,2741.0,51.0,7601.0
1357,2014-01-15,4738.0,8122.0,20119.0,2746.0,54.0,4430.0
1358,2014-01-16,4649.0,7976.0,20193.0,2513.0,52.0,7091.0
1359,2014-01-17,4687.0,7988.0,20220.0,2661.0,52.0,1936.0
1360,2014-01-18,4827.0,7970.0,20371.0,2539.0,49.0,982.0
1361,2014-01-19,4949.0,7918.0,20436.0,2695.0,49.0,545.0
1362,2014-01-20,4898.0,8040.0,20435.0,2495.0,51.0,1628.0
1363,2014-01-21,4603.0,8706.0,20454.0,2505.0,49.0,1992.0
1364,2014-01-22,3869.0,8604.0,20428.0,2537.0,52.0,6176.0
1365,2014-01-23,3849.0,7727.0,20409.0,2798.0,51.0,17438.0
1366,2014-01-24,4639.0,8453.0,20389.0,2746.0,0.0,14577.0
1367,2014-01-25,4737.0,8456.0,20391.0,2608.0,23.0,2625.0
1368,2014-01-26,4763.0,7924.0,20332.0,2512.0,0.0,17289.0
1369,2014-01-27,4820.0,8139.0,20303.0,2328.0,512.0,36225.0
1370,2014-01-28,4600.0,8519.0,20311.0,2273.0,0.0,30685.0
1371,2014-01-29,4719.0,8464.0,20327.0,2377.0,142.0,36173.0
1372,2014-01-30,4690.0,8739.0,20391.0,2808.0,2.0,40001.0
1373,2014-01-31,4727.0,8333.0,20413.0,2473.0,2.0,44257.0
1374,2014-02-01,4329.0,8282.0,20460.0,2406.0,1163.0,14332.0
1375,2014-02-02,4364.0,8545.0,20432.0,2342.0,0.0,12970.0
1376,2014-02-03,4742.0,8150.0,20421.0,2224.0,591.0,39446.0
1377,2014-02-04,4653.0,8129.0,20886.0,2171.0,590.0,39208.0
1378,2014-02-05,4185.0,7826.0,21528.0,2495.0,1459.0,35731.0
1379,2014-02-06,4721.0,7897.0,21485.0,3057.0,144.0,42097.0
1380,2014-02-07,4963.0,7708.0,21415.0,2886.0,239.0,43179.0
1381,2014-02-08,4989.0,7476.0,21340.0,3433.0,479.0,51409.0
1382,2014-02-09,4762.0,7256.0,21350.0,4661.0,540.0,59259.0
1383,2014-02-10,4645.0,7026.0,21390.0,4216.0,593.0,58677.0
1384,2014-02-11,4441.0,7173.0,21377.0,3546.0,974.0,21584.0
1385,2014-02-12,4386.0,7383.0,21326.0,3106.0,539.0,20162.0
1386,2014-02-13,4562.0,7005.0,21359.0,2892.0,1401.0,26200.0
1387,2014-02-14,4808.0,6666.0,21396.0,3090.0,750.0,31149.0
1388,2014-02-15,4892.0,6493.0,21409.0,3142.0,0.0,25610.0
1389,2014-02-16,4906.0,6635.0,21557.0,3351.0,712.0,36930.0
1390,2014-02-17,4785.0,7293.0,21449.0,2920.0,774.0,31338.0
1391,2014-02-18,4781.0,8090.0,21248.0,2786.0,175.0,29821.0
1392,2014-02-19,4614.0,7982.0,21224.0,2737.0,495.0,59845.0
1393,2014-02-20,3355.0,8052.0,21266.0,2642.0,579.0,13625.0
1394,2014-02-21,4411.0,7794.0,21330.0,2871.0,2538.0,11367.0
1395,2014-02-22,4750.0,7854.0,21258.0,3046.0,1927.0,11657.0
1396,2014-02-23,4687.0,8102.0,21242.0,3261.0,1870.0,4155.0
1397,2014-02-24,4658.0,8115.0,20223.0,2886.0,2345.0,1740.0
1398,2014-02-25,4647.0,7926.0,20002.0,2930.0,2079.0,12146.0
1399,2014-02-26,4643.0,7929.0,20028.0,3162.0,303.0,35625.0
1400,2014-02-27,4720.0,7058.0,20185.0,3935.0,659.0,36293.0
1401,2014-02-28,4817.0,7433.0,20361.0,3948.0,32.0,27812.0
1402,2014-03-01,4777.0,7599.0,21325.0,4172.0,83.0,30895.0
1403,2014-03-02,4592.0,7837.0,21582.0,4078.0,67.0,16695.0
1404,2014-03-03,4701.0,8258.0,21523.0,4460.0,110.0,15462.0
1405,2014-03-04,4581.0,7952.0,21502.0,4518.0,70.0,34494.0
1406,2014-03-05,4599.0,7838.0,21466.0,4220.0,1235.0,13378.0
1407,2014-03-06,4121.0,7506.0,20468.0,4443.0,854.0,56295.0
1408,2014-03-07,4484.0,7561.0,21321.0,4598.0,1962.0,29544.0
1409,2014-03-08,4754.0,7437.0,21432.0,4658.0,3172.0,10380.0
1410,2014-03-09,4557.0,7455.0,20521.0,4691.0,1807.0,8769.0
1411,2014-03-10,4695.0,8259.0,21440.0,5228.0,1608.0,40483.0
1412,2014-03-11,4097.0,8252.0,21514.0,4897.0,1691.0,48379.0
1413,2014-03-12,4535.0,8375.0,21528.0,4317.0,2969.0,33823.0
1414,2014-03-13,4677.0,8532.0,21580.0,4845.0,1785.0,19453.0
1415,2014-03-14,4613.0,8492.0,21547.0,5104.0,2727.0,50843.0
1416,2014-03-15,4650.0,8189.0,21534.0,4710.0,2851.0,19679.0
1417,2014-03-16,4718.0,8500.0,21532.0,4231.0,4085.0,14602.0
1418,2014-03-17,4750.0,8441.0,20974.0,4121.0,615.0,76534.0
